3,5708299,0,0,0,0,0,0,0,0,0,0,0,0,10,-4,11,-5,11,-4,11,-5,10,-5,10,-5,10,-5,10,-6,10,-5,9,-6,9,-6,9,-7,9,-7,8,-7,8,-8,8,-7,8,-8,7,-8,8,-8,7,-8,8,-8,8,-9,7,-9,7,-9,7,-9,7,-9,0,0,7,-10,7,-9,8,-10,7,-9,8,-9,8,-9,8,-9,8,-9,8,-8,7,-8,8,-8,8,-8,8,-8,8,-8,8,-7,8,-6,7,-6,8,-6,8,-6,7,-5,8,-5,8,-4,7,-4,7,-4,7,-3,7,-2,0,0,0,0,0,0,0,0,0,0
1,12237867,0,0,0,0,0,0,0,0,0,0,0,0,-10,-8,-9,-8,-10,-8,-9,-7,-9,-10,-66,-17,-55,-14,-60,-16,-68,-20,-57,-21,-59,-20,-59,-16,-54,-16,-58,-25,-54,-23,-50,-22,-53,-20,-52,-16,-47,-35,-47,-25,-40,-25,-44,-31,-39,-35,-42,-32,-35,-29,-37,-33,-34,-32,-31,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-31,7,-29,16,-31,18,-28,20,-32,16,-29,20,-29,25,-31,24,-31,19,-29,24,-28,26,-30,28,-24,33,-35,28,-31,38,-30,33,-26,34,-32,32,-28
0,234851397,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,8,8,7,8,7,8,7,8,7,8,7,8,6,7,6,8,5,8,5,8,5,8,5,8,4,8,4,8,4,8,4,8,4,8,4,8,4,8,3,8,4,8,3,8,3,8,3,9,3,0,0,8,3,8,3,8,4,8,3,8,3,8,4,8,4,8,4,8,4,8,4,7,4,7,4,7,4,7,4,6,4,6,5,6,4,6,5,6,5,5,5,5,5,5,5,4,5,4,5,4,5,3,6,0,0,0,0,0,0,0,0,0,0
2,10509301,0,0,0,0,0,0,0,0,0,0,0,0,-9,6,-8,6,-9,6,-8,6,-8,6,-7,6,-7,7,-8,7,-7,7,-7,7,-7,7,-7,7,-6,8,-6,7,-5,8,-5,9,-4,8,-5,9,-4,8,-4,9,-4,9,-3,9,-3,10,-3,10,-3,9,-3,10,0,0,-3,10,-3,11,-2,10,-3,11,-2,10,-2,10,-3,11,-3,11,-3,11,-3,12,-4,11,-3,10,-3,10,-4,10,-4,11,-4,10,-4,10,-4,9,-4,9,-4,9,-5,9,-4,9,-5,9,-6,8,-6,8,-7,7,0,0,0,0,0,0,0,0,0,0
2,10610856,0,0,0,0,0,0,0,0,0,0,0,0,-10,4,-10,4,-10,5,-9,4,-10,5,-9,4,-9,6,-8,6,-8,6,-9,6,-8,6,-8,6,-8,6,-7,6,-6,6,-7,8,-6,7,-6,8,-6,7,-6,8,-5,8,-5,9,-6,9,-6,9,-5,9,-6,9,0,0,-5,9,-5,10,-5,9,-5,11,-5,10,-5,10,-6,10,-5,10,-6,10,-6,10,-7,10,-6,9,-6,9,-6,9,-7,10,-6,8,-7,9,-6,8,-7,8,-7,8,-7,7,-7,7,-8,7,-8,6,-8,5,-9,5,0,0,0,0,0,0,0,0,0,0
2,10719731,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,10,1,10,1,10,1,10,0,10,0,10,-1,10,0,10,-1,10,-1,10,-2,10,-2,9,-2,10,-2,9,-3,10,-3,9,-3,10,-4,9,-4,9,-4,9,-5,9,-5,10,-5,9,-5,10,-6,0,0,10,-6,10,-5,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-6,10,-5,10,-5,10,-5,11,-5,10,-4,11,-4,10,-4,10,-4,10,-3,10,-3,10,-3,10,-2,9,-2,10,-1,9,-1,9,0,0,0,0,0,0,0,0,0,0,0
2,10832087,0,0,0,0,0,0,0,0,0,0,0,0,-5,10,-4,10,-4,10,-4,10,-4,10,-3,9,-3,9,-3,10,-3,10,-3,10,-2,9,-2,10,-2,10,-1,10,-1,10,-1,10,-1,10,0,9,0,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,0,0,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,1,11,1,11,1,11,1,11,0,11,0,11,0,11,-1,10,-1,10,-1,10,-1,10,-1,10,-2,10,-2,9,-2,9,-3,9,-3,8,-4,8,0,0,0,0,0,0,0,0,0,0
2,10934716,0,0,0,0,0,0,0,0,0,0,0,0,4,-10,4,-11,3,-10,3,-10,3,-10,3,-10,3,-10,3,-10,2,-10,1,-10,1,-10,1,-10,1,-10,1,-10,0,-11,1,-10,0,-11,0,-10,-1,-11,0,-11,-1,-11,-1,-11,-2,-11,-2,-11,-3,-11,-2,-11,0,0,-2,-11,-2,-11,-2,-12,-2,-11,-2,-12,-1,-12,-2,-12,-2,-12,-1,-12,-2,-12,-1,-12,-1,-12,-1,-12,-1,-12,0,-11,0,-11,1,-10,1,-11,1,-10,1,-10,2,-10,2,-10,2,-9,2,-9,3,-9,4,-9,0,0,0,0,0,0,0,0,0,0
2,11040115,0,0,0,0,0,0,0,0,0,0,0,0,-7,-10,-7,-9,-7,-10,-7,-10,-7,-10,-7,-9,-8,-8,-7,-8,-8,-8,-8,-9,-8,-8,-7,-8,-8,-8,-8,-7,-9,-7,-9,-6,-9,-6,-10,-6,-9,-6,-10,-6,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,0,0,-11,-5,-11,-5,-10,-5,-11,-5,-11,-5,-11,-4,-11,-5,-11,-5,-11,-5,-11,-6,-10,-6,-11,-6,-10,-6,-10,-6,-10,-5,-10,-6,-9,-6,-9,-6,-8,-6,-8,-6,-8,-7,-8,-6,-7,-7,-6,-7,-6,-7,-5,-8,0,0,0,0,0,0,0,0,0,0
2,11148525,0,0,0,0,0,0,0,0,0,0,0,0,10,-3,11,-3,11,-3,10,-3,10,-3,10,-4,10,-4,10,-4,9,-4,9,-5,9,-4,9,-5,9,-5,8,-5,9,-6,8,-5,8,-6,8,-6,8,-6,8,-6,8,-7,7,-7,7,-7,8,-7,7,-7,8,-7,0,0,8,-8,8,-7,8,-8,8,-7,8,-8,8,-7,8,-7,8,-7,8,-7,8,-7,8,-6,9,-6,8,-6,8,-6,8,-5,9,-5,8,-4,8,-5,8,-5,8,-4,8,-4,8,-3,7,-3,8,-2,8,-2,8,-2,0,0,0,0,0,0,0,0,0,0
0,235612794,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,8,-8,8,-8,7,-8,7,-8,7,-8,7,-8,7,-8,6,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,5,-8,5,-8,4,-8,4,-8,4,-8,4,-8,4,-9,4,-9,4,-8,3,-8,4,-8,0,0,3,-9,3,-9,3,-9,3,-9,3,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-7,4,-7,4,-7,4,-7,4,-6,4,-6,4,-6,4,-6,5,-6,5,-5,5,-5,5,-4,5,-4,0,0,0,0,0,0,0,0,0,0
1,14236567,0,0,0,0,0,0,0,0,0,0,0,0,-3,-12,-4,-11,-3,-11,-3,-11,-4,-11,-4,-11,-4,-11,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-9,-6,-9,-6,-9,-7,-9,-7,-8,-7,-8,-7,-8,-8,-8,-8,-8,-7,-9,-7,-8,-8,-8,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-9,-8,-8,-8,-8,-7,-9,-7,-9,-6,-9,-6,-9,-6,-9,-6,-9,-5,-9,-5,-9,-5,-9,-5,-9,-4,-8,-4,-9,-3,-9,-2,-9,-2,-9,-1,-8,0,0,0,0,0,0,0,0,0,0
2,11468813,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,5,9,5,8,5,9,5,8,5,8,52,10,51,2,56,4,48,3,53,3,51,1,51,2,54,-4,54,1,49,-3,53,-5,48,-7,46,-3,52,-6,49,-8,45,1,53,-12,53,-5,56,-6,55,-9,52,-7,48,-7,54,-8,50,-15,50,-10,53,-10,53,-6,54,-2,56,-3,53,-1,44,1,46,1,45,6,41,2,46,1,43,11,42,10,37,7,38,7,37,7,39,10,36,9,29,17,36,9,26,18,0,0,0,0,0,0,0,0,0,0,0,0
3,8781962,0,0,0,0,0,0,0,0,0,0,0,0,-4,11,-2,9,-7,10,-3,10,-4,10,-3,9,-3,9,-3,10,-2,9,-3,10,-3,9,-2,9,-2,9,-2,9,-1,9,-1,9,-1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,9,1,10,1,9,0,10,0,9,0,10,0,10,-1,10,0,9,-1,10,-1,9,-1,9,-2,8,-2,8,-1,9,-2,8,-2,8,-2,7,-2,7,-3,7,-3,7,-3,7,-3,6,-4,6,-4,5,-4,5,0,0,0,0,0,0,0,0,0,0
1,15306593,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,-12,0,-12,-1,-11,0,-12,-1,-11,-1,-12,-1,-11,-2,-11,-1,-11,-1,-11,-2,-11,-2,-11,-3,-11,-3,-10,-3,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,0,0,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-4,-10,-4,-10,-4,-10,-3,-9,-4,-10,-3,-9,-2,-10,-3,-9,-2,-9,-2,-9,-1,-9,-1,-9,0,-9,0,-9,0,-8,1,-8,0,0,0,0,0,0,0,0,0,0
3,8989029,0,0,0,0,0,0,0,0,0,0,0,0,8,-7,9,-7,8,-7,9,-7,8,-7,8,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,5,-9,5,-9,5,-9,4,-9,4,-9,5,-9,4,-9,0,0,5,-9,5,-9,5,-9,5,-9,6,-9,5,-9,5,-9,5,-9,5,-8,5,-8,6,-8,6,-8,6,-8,6,-8,6,-7,6,-6,6,-6,6,-6,6,-6,6,-5,6,-5,6,-5,6,-4,6,-4,6,-3,6,-3,0,0,0,0,0,0,0,0,0,0
1,15517175,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,1,8,1,8,1,8,2,8,2,8,2,7,2,7,3,7,3,7,3,7,3,7,3,7,3,6,4,6,4,6,4,6,4,6,4,6,4,6,4,6,5,6,5,6,5,6,5,6,0,0,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,4,6,4,6,4,6,4,6,4,6,4,6,3,7,3,6,3,6,2,6,2,6,2,6,1,6,1,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
3,9203293,0,0,0,0,0,0,0,0,0,0,0,0,10,-5,10,-5,10,-5,10,-5,9,-6,10,-6,9,-5,9,-6,9,-6,8,-6,8,-6,8,-6,8,-7,7,-7,8,-7,7,-7,7,-7,6,-7,7,-8,7,-8,7,-8,7,-8,6,-8,6,-8,6,-8,7,-9,0,0,6,-9,7,-8,7,-9,6,-8,7,-8,7,-8,7,-8,7,-8,7,-7,7,-7,7,-7,7,-7,7,-7,7,-6,7,-6,7,-6,7,-5,7,-5,7,-5,7,-4,7,-4,7,-4,6,-3,6,-3,6,-3,6,-2,0,0,0,0,0,0,0,0,0,0
3,9305432,0,0,0,0,0,0,0,0,0,0,0,0,10,-5,10,-5,10,-5,9,-5,10,-6,9,-5,9,-5,9,-5,9,-6,9,-6,8,-6,8,-6,8,-6,8,-6,8,-7,7,-7,7,-7,7,-7,6,-8,7,-8,7,-7,6,-8,6,-8,6,-8,6,-8,6,-8,0,0,6,-8,6,-9,6,-8,6,-9,7,-8,7,-8,7,-8,7,-8,7,-8,7,-7,7,-8,7,-7,7,-7,7,-6,7,-6,7,-6,7,-6,7,-5,6,-5,7,-5,6,-5,6,-5,7,-4,6,-3,6,-3,6,-2,0,0,0,0,0,0,0,0,0,0
2,12870386,0,0,0,0,0,0,0,0,0,0,0,0,-4,-12,-4,-12,-4,-12,-4,-12,-4,-11,-5,-11,-5,-11,-5,-11,-5,-10,-5,-10,-5,-10,-5,-10,-6,-10,-6,-10,-7,-10,-6,-9,-7,-10,-7,-9,-8,-9,-8,-9,-8,-8,-8,-9,-8,-8,-8,-9,-8,-8,-9,-8,0,0,-9,-8,-9,-8,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-8,-9,-8,-9,-8,-9,-8,-10,-7,-9,-7,-9,-6,-9,-6,-9,-6,-9,-6,-9,-5,-9,-5,-9,-5,-9,-4,-10,-3,-9,-2,-9,0,0,0,0,0,0,0,0,0,0
2,12982427,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,4,10,3,10,3,10,3,10,3,10,3,10,2,10,2,10,2,10,2,10,2,10,1,10,1,10,1,10,1,10,0,10,-1,10,0,10,-1,10,-1,10,-1,10,-2,10,-1,10,-1,11,-2,0,0,11,-2,11,-2,11,-1,11,-2,11,-2,11,-1,11,-1,11,-1,11,-1,11,-1,11,0,11,0,11,0,11,0,11,1,10,1,10,1,10,1,9,1,9,2,9,2,9,2,8,3,8,3,8,4,7,4,0,0,0,0,0,0,0,0,0,0
2,13188790,0,0,0,0,0,0,0,0,0,0,0,0,-11,-2,-11,-2,-12,-2,-11,-2,-11,-2,-12,-1,-11,-1,-12,0,-11,-1,-11,-1,-11,0,-11,1,-11,1,-11,1,-11,1,-10,1,-11,2,-10,2,-11,2,-11,2,-10,3,-11,3,-10,4,-11,4,-10,3,-11,4,0,0,-10,5,-11,4,-11,4,-11,4,-11,4,-12,4,-12,3,-11,4,-11,4,-11,4,-11,3,-11,3,-11,3,-11,2,-11,2,-11,1,-10,2,-10,1,-10,1,-10,0,-10,1,-10,0,-10,0,-10,-1,-10,-1,-9,-1,0,0,0,0,0,0,0,0,0,0
2,13954502,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,9,6,8,7,8,6,8,7,7,7,7,7,7,7,7,7,6,8,6,8,6,8,5,8,5,8,5,7,5,8,5,8,4,9,4,9,4,9,4,9,4,9,3,10,3,10,3,10,3,0,0,10,3,10,3,10,4,9,3,10,3,10,3,10,4,10,4,10,4,10,3,10,4,10,4,10,4,10,5,9,5,9,5,8,5,8,5,8,5,7,5,8,5,7,6,7,6,6,6,6,6,5,6,0,0,0,0,0,0,0,0,0,0
0,238511406,0,0,0,0,0,0,0,0,0,0,0,0,-4,11,-4,10,-4,10,-3,10,-4,10,-3,9,-3,9,-3,10,-3,9,-3,10,-3,9,-2,9,-2,9,-2,9,-1,8,-1,9,-1,8,-1,9,-1,8,0,8,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,9,0,9,0,8,0,9,0,8,0,9,0,9,0,9,0,8,-1,9,-1,8,-1,8,-1,8,-1,8,-1,8,-2,7,-2,8,-2,7,-2,7,-2,7,-2,7,-3,7,-3,7,-3,6,-4,6,-4,5,0,0,0,0,0,0,0,0,0,0
3,10725860,0,0,0,0,0,0,0,0,0,0,0,0,-5,-11,-5,-12,-5,-11,-5,-11,-5,-11,-6,-11,-5,-10,-6,-10,-5,-10,-6,-10,-6,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-8,-9,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-9,-7,-9,-7,-9,-8,0,0,-9,-8,-9,-8,-9,-8,-9,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-9,-8,-8,-7,-8,-7,-8,-7,-8,-7,-8,-6,-8,-6,-8,-6,-8,-5,-8,-5,-8,-4,-8,-4,-8,-4,-8,-3,-7,-3,-8,-3,-8,-2,-7,0,0,0,0,0,0,0,0,0,0
3,10828444,0,0,0,0,0,0,0,0,0,0,0,0,-6,-10,-5,-9,-6,-10,-6,-9,-6,-10,-6,-9,-6,-9,-7,-9,-7,-8,-7,-9,-6,-8,-6,-8,-7,-8,-7,-8,-7,-7,-8,-7,-7,-6,-8,-7,-8,-6,-8,-6,-8,-6,-9,-6,-9,-6,-8,-6,-8,-6,-8,-6,0,0,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-8,-6,-8,-6,-8,-7,-7,-7,-8,-7,-7,-7,-7,-6,-7,-6,-6,-6,-6,-7,-6,-6,-6,-6,-5,-6,-5,-6,-5,-7,-4,-7,-4,-7,-3,-7,-3,-7,0,0,0,0,0,0,0,0,0,0
2,14370545,0,0,0,0,0,0,0,0,0,0,0,0,-12,-2,-11,-2,-12,-2,-11,-2,-12,-1,-11,-1,-11,0,-12,-1,-11,0,-11,0,-11,0,-11,0,-11,1,-11,1,-10,2,-11,2,-11,2,-10,3,-11,3,-11,3,-11,3,-10,3,-10,3,-10,3,-10,4,-10,4,0,0,-11,4,-12,4,-11,3,-11,4,-11,4,-11,4,-11,4,-11,4,-11,4,-12,4,-12,3,-12,3,-12,3,-11,2,-11,2,-11,2,-11,1,-11,1,-11,1,-11,1,-11,0,-11,0,-11,-2,-10,-2,-10,-1,-9,-3,0,0,0,0,0,0,0,0,0,0
2,14478863,0,0,0,0,0,0,0,0,0,0,0,0,-4,9,-4,10,-4,9,-4,10,-3,10,-3,10,-3,9,-3,10,-3,10,-2,9,-2,9,-2,9,-2,10,-1,9,-1,10,-1,9,-1,10,0,9,-1,10,0,10,0,10,0,10,1,10,1,10,1,10,1,10,0,0,0,11,0,10,1,11,1,10,1,11,0,11,0,11,0,11,0,11,0,11,-1,10,-1,11,-1,11,-1,11,-2,9,-3,10,-2,9,-3,10,-3,10,-3,9,-4,9,-4,9,-4,8,-4,7,-5,7,-5,7,0,0,0,0,0,0,0,0,0,0
2,14579132,0,0,0,0,0,0,0,0,0,0,0,0,10,-3,10,-3,10,-3,10,-3,10,-3,9,-3,9,-4,10,-4,9,-4,9,-5,9,-5,9,-4,9,-5,9,-5,8,-6,8,-6,8,-5,7,-6,7,-6,7,-6,7,-6,8,-8,7,-7,7,-7,7,-8,7,-8,0,0,8,-8,8,-8,7,-8,7,-8,8,-8,7,-8,8,-8,8,-8,8,-8,8,-8,8,-7,8,-7,8,-7,8,-7,8,-6,8,-6,9,-6,8,-6,9,-5,8,-5,8,-5,9,-4,9,-4,8,-3,9,-2,8,-2,0,0,0,0,0,0,0,0,0,0
2,14694480,0,0,0,0,0,0,0,0,0,0,0,0,-1,12,7,5,3,8,4,11,-1,10,3,9,5,9,3,10,5,9,5,10,5,9,5,9,5,9,5,9,4,8,6,8,5,8,5,9,6,8,6,8,6,8,6,8,7,8,6,8,7,8,7,7,0,0,7,8,8,8,7,8,7,9,6,8,7,9,7,9,6,9,6,9,6,10,5,9,6,10,5,10,4,9,4,9,4,9,3,10,3,9,3,9,2,9,2,9,2,9,1,10,0,9,0,9,-1,9,0,0,0,0,0,0,0,0,0,0
2,14801906,0,0,0,0,0,0,0,0,0,0,0,0,-8,8,-7,7,-8,8,-7,7,-7,8,-6,8,-76,18,-53,34,-60,24,-55,30,-53,27,-47,23,-49,32,-54,32,-49,29,-46,30,-44,29,-40,35,-43,37,-43,38,-34,40,-45,42,-38,41,-37,42,-35,37,-30,49,-34,47,-33,49,-34,47,-30,50,-31,52,-31,45,-37,53,-34,53,-38,52,-37,51,-36,51,-41,54,-36,48,-34,48,-38,54,-42,50,-39,43,-44,46,-39,39,-47,44,-45,45,-42,40,-42,38,-42,39,-45,32,-45,29,-47,32,-52,26,-50,26,-27,24,0,0,0,0
2,16508569,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,11,0,10,0,10,0,9,1,10,0,10,1,9,1,10,1,9,1,9,2,9,2,9,2,9,3,9,3,9,3,9,3,9,4,9,4,9,4,8,4,9,4,9,4,8,4,9,0,0,4,9,5,9,5,8,5,9,5,9,5,9,5,9,4,9,4,9,4,10,4,10,4,9,3,9,3,9,3,9,2,9,2,9,2,9,2,9,1,9,1,9,1,9,0,9,0,8,-1,8,-2,8,0,0,0,0,0,0,0,0,0,0
2,16608715,0,0,0,0,0,0,0,0,0,0,0,0,-6,-10,-8,-11,-6,-10,-7,-10,-7,-10,-8,-10,-7,-9,-8,-9,-8,-9,-7,-8,-8,-8,-8,-7,-8,-8,-8,-8,-9,-8,-8,-7,-9,-8,-8,-6,-10,-7,-10,-6,-10,-6,-10,-6,-10,-5,-10,-6,-11,-6,-11,-5,0,0,-12,-5,-10,-6,-12,-6,-11,-5,-11,-6,-11,-6,-11,-6,-12,-6,-11,-7,-10,-6,-11,-6,-11,-6,-11,-6,-10,-7,-9,-7,-10,-7,-9,-7,-9,-8,-8,-7,-8,-7,-8,-8,-7,-8,-7,-7,-7,-8,-6,-8,-5,-8,0,0,0,0,0,0,0,0,0,0
2,16718539,0,0,0,0,0,0,0,0,0,0,0,0,-7,8,-7,8,-7,9,-7,8,-7,9,-6,8,-6,8,-6,8,-6,9,-6,9,-5,8,-5,8,-5,9,-4,9,-4,9,-4,9,-3,8,-3,9,-3,9,-3,9,-2,9,-2,9,-2,10,-2,10,-2,10,-2,10,0,0,-2,10,-1,10,-1,10,-1,11,-2,10,-1,10,-2,11,-2,10,-2,10,-2,11,-3,10,-3,10,-3,10,-3,10,-3,10,-3,9,-4,9,-4,9,-4,9,-4,8,-4,8,-4,8,-5,8,-5,7,-6,7,-6,6,0,0,0,0,0,0,0,0,0,0
